CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
14842205,4,MOTOR VEHICLE,N,N,TX,5TFAW5F19EX379143,NA,BRO,TOYOTA,TUNDRA,"PASSENGER CAR, 4-DOOR",N,78065,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,,,,NONE,NA,NA,SOUTH,N,0,0,0,1,0,0,0
14842235,1,MOTOR VEHICLE,N,N,TX,JTHBJ46G272047755,2007,SIL,LEXUS,ES 350,"PASSENGER CAR, 4-DOOR",N,77459,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 4,12,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 4,12,N,COLLISION CLINIC,"1024 FM 1092, MISSOURI CITY, TX",FAILED TO CONTROL SPEED,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14842235,2,MOTOR VEHICLE,N,N,TX,5YFBURHE2FP285235,NA,WHI,TOYOTA,COROLLA,"PASSENGER CAR, 4-DOOR",N,77066,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14842239,1,MOTOR VEHICLE,N,N,TX,1N4BL11D92C212345,2002,BGE,NISSAN,ALTIMA,"PASSENGER CAR, 4-DOOR",N,75240,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 4,10,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 4,4,N,TOW JAM,POLICE AUTO POUND,SPEEDING - (OVERLIMIT),NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
14842252,1,MOTOR VEHICLE,N,N,TX,1FAFP34N55W270493,2005,RED,FORD,FOCUS,"PASSENGER CAR, 4-DOOR",N,78730,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,NOT TOWED,NOT TOWED,FAILED TO CONTROL SPEED,NA,NA,WEST,Y,0,0,0,1,0,0,0
14842252,2,MOTOR VEHICLE,N,N,TX,WP0CB299X7S776946,2007,BLK,PORSCHE,911,"PASSENGER CAR, 2-DOOR",N,78746,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,Y,MERINO'S,MERINO'S,NONE,NA,NA,WEST,Y,0,1,0,0,0,1,0
14842252,3,MOTOR VEHICLE,N,N,TX,1HGFA16846L088778,2006,SIL,HONDA,ACCORD,"PASSENGER CAR, 4-DOOR",N,78717,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,NOT TOWED,NOT TOWED,NONE,NA,NA,WEST,N,0,0,0,5,0,0,0
14842263,1,MOTOR VEHICLE,N,N,TX,WV16AV7AX6CW51189,NA,BLK,VOLKSWAGEN,TIGUAN,SPORT UTILITY VEHICLE,N,76135,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,3,N,LONE STAR TOWING,AUTOBAHN VOLKSWAGEN,DISREGARD STOP SIGN OR LIGHT,NA,DRIVER INATTENTION,EAST,Y,0,0,0,1,0,0,0
14842263,2,MOTOR VEHICLE,N,N,TX,KNDJT2A62D7570587,NA,WHI,KIA,SOUL,SPORT UTILITY VEHICLE,N,76179,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,TEXAS TOWING,205 S COMMERCIAL STREET,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
14842263,3,MOTOR VEHICLE,N,N,TX,5TFAW5F11EX388869,NA,WHI,TOYOTA,TUNDRA,PICKUP,N,76179,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,11,NA,NA,NA,N,TEXAS TOWING,ALLEN SAMUELS FORT WORTH,NONE,NA,NA,NORTH,N,0,0,0,1,0,0,0
14842278,1,MOTOR VEHICLE,N,Y,TX,JN8AS5MT5EW103102,NA,RED,NISSAN,ROGUE,"PASSENGER CAR, 4-DOOR",N,77377,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,CYPRESS TOWING,"5710 CAMPBELL RD. HOUSTON, TX 77041",NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
14842298,1,MOTOR VEHICLE,N,Y,TX,1FMZU62X8YZA89442,2000,99,FORD,EXPLORER,SPORT UTILITY VEHICLE,N,78761,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,B&B WRECKER SERVICE,"1201 W. EULESS BLVD EULESS, TX 76040",NA,NA,DRIVER INATTENTION,SOUTH,Y,0,0,0,1,0,0,0
14842298,2,MOTOR VEHICLE,N,N,TX,5N1AA08A44N740945,2004,BRO,NISSAN,ARMADA,SPORT UTILITY VEHICLE,N,75061,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,0,4,0,0,0
14842301,1,MOTOR VEHICLE,N,N,TX,1FTPW12586KB03479,2006,BLK,FORD,F150,PICKUP,N,75765,1,PROOF OF LIABILITY INSURANCE,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,NA,NA,NA,N,,,FAILED TO YIELD ROW - STOP SIGN,DRIVER INATTENTION,NA,SOUTH,Y,0,0,0,1,0,0,0
14842301,2,MOTOR VEHICLE,N,N,TX,KNDJP3A55E7720517,NA,SIL,KIA,SOUL,"PASSENGER CAR, 4-DOOR",N,75472,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,12,NA,NA,NA,N,,,NONE,NA,NA,WEST,Y,0,0,2,0,0,2,0
14842310,1,MOTOR VEHICLE,N,N,TX,1D7HA18228S502638,NA,WHI,DODGE,RAM 1500,PICKUP,N,75228,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 5,12,NA,NA,NA,Y,SIGNATURE TOWING (126158),"1204 MUNICIPAL AVE PLANO, TX 75074",FAILED TO DRIVE IN SINGLE LANE,NA,HAD BEEN DRINKING,SOUTH,Y,0,0,0,1,0,0,0
14842350,1,MOTOR VEHICLE,N,N,TX,2GCEK19RXV1246878,1997,BLU,CHEVROLET,C1500,PICKUP,N,76711,1,LIABILITY INSURANCE POLICY,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 5,3,LEFT SIDE AND TOP DAMAGE ROLLOVER EFFECTS,DAMAGED 7 HIGHEST,9,N,TOW KING,7191 BAGBY WACO TX,DISREGARD STOP AND GO SIGNAL,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842350,2,MOTOR VEHICLE,N,N,TX,1GNKREED2BJ277065,NA,SIL,CHEVROLET,TRAVERSE,"PASSENGER CAR, 4-DOOR",N,76708,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 6,12,NA,NA,NA,N,TOW KING,7191 BAGBY WACO TX,NONE,NA,NA,EAST,Y,0,0,1,3,0,1,0
14842355,1,MOTOR VEHICLE,N,N,TX,1G1AS58H497250618,NA,BLK,CHEVROLET,COBALT,"PASSENGER CAR, 4-DOOR",N,78237,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14842355,2,MOTOR VEHICLE,N,N,TX,2G1WX15K519123105,2001,SIL,CHEVROLET,MONTE CARLO,"PASSENGER CAR, 2-DOOR",N,78245,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,,FOLLOWED TOO CLOSELY,DRIVER INATTENTION,NA,NORTH,Y,0,0,0,1,0,0,0
14842360,1,MOTOR VEHICLE,N,N,TX,1N4AL11D12C222217,2002,GRN,NISSAN,ALTIMA,"PASSENGER CAR, 4-DOOR",N,78240,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,MISSION TOWING,4851 WOODSTONE DR (GUNN COLLISION NW),DRIVER INATTENTION,FOLLOWED TOO CLOSELY,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
14842360,2,MOTOR VEHICLE,N,N,TX,1HGCT1B84FA011181,NA,WHI,HONDA,ACCORD,"PASSENGER CAR, 4-DOOR",N,78258,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
14842382,1,MOTOR VEHICLE,N,N,TX,2B4GP74L62R716527,2002,TAN,DODGE,GRAND CARAVAN,VAN,N,76708,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,DRIVEN OFF BY DRIVER,,NONE,NA,NA,NORTH,Y,0,0,0,4,0,0,0
14842382,2,MOTOR VEHICLE,N,N,OK,JT2BG22K8Y0446142,2000,TAN,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,76708,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,DRIVEN OFF BY DRIVE,,FAILED TO CONTROL SPEED,DRIVER INATTENTION,NA,NORTH,Y,0,0,0,1,0,0,0
14842389,1,MOTOR VEHICLE,N,N,TX,4T1BG22K7VU053093,1997,TAN,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,78148,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,11,NA,NA,NA,N,CONTRACTOR,13850 JUDSON ROAD,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
14842389,2,MOTOR VEHICLE,N,N,TX,1N4BA41E06C861702,2006,BLK,NISSAN,ALTIMA,"PASSENGER CAR, 4-DOOR",N,78245,2,NA,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,1,NA,NA,NA,N,CONTRACTOR,GROWDON,FAILED TO YIELD ROW - OPEN INTERSECTION,DRIVER INATTENTION,NA,EAST,Y,0,0,1,0,0,1,0
14842405,1,MOTOR VEHICLE,N,N,TX,4F2GZ06134KM10854,2004,BLU,MAZDA,TRIBUTE,SPORT UTILITY VEHICLE,N,78941,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 5,10,NA,NA,NA,N,BOB'S TOWING SERVICE 979-732-1245,"201 WEST POST OFFICE WEIMAR, TEXAS 78962",FAILED TO DRIVE IN SINGLE LANE,NA,NA,SOUTHEAST,Y,0,0,0,1,0,0,0
14842405,2,MOTOR VEHICLE,N,N,TX,1N6AA06A24N559587,2004,MAR,NISSAN,TITAN,PICKUP,N,78945,1,PROOF OF LIABILITY INSURANCE,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,11,NA,NA,NA,N,GEISSEN'S WRECKER SERVICE 979-561-6800,"2819 SOUTH HWY 77 SCHULENBURG, TX 78956",NONE,NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
14842423,1,MOTOR VEHICLE,N,N,MS,1FTFW1EV5AFD64884,NA,SIL,FORD,F150,PICKUP,N,80124,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,Y,ALEXANDER TOWING,2822 IH 20 VAN TX 75790,UNDER INFLUENCE - ALCOHOL,NA,NA,SOUTHWEST,Y,0,0,0,1,0,0,0
14842445,1,MOTOR VEHICLE,N,N,TX,1HGCC5657XA004142,1999,GRN,HONDA,ACCORD,"PASSENGER CAR, 4-DOOR",N,76209,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,NA,NA,NA,N,PRO-TOW WRECKER SERVICE,1481 E HILL PARK ROAD LEWISVILLE TEXAS,FAILED TO CONTROL SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842445,2,MOTOR VEHICLE,N,N,TX,2HGFA1F54AH543334,NA,BLU,HONDA,CIVIC,"PASSENGER CAR, 4-DOOR",N,75067,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,N,PRO-TOW WRECKER SERVICE,1006 E MAIN STREET LEWISVILLE TEXAS,FAILED TO CONTROL SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842445,3,MOTOR VEHICLE,N,N,TX,1FM5K7B82DGA84780,NA,WHI,FORD,EXPLORER,SPORT UTILITY VEHICLE,N,76226,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,N,0,0,0,1,0,0,0
14842449,1,MOTOR VEHICLE,N,N,TX,KNDUP131336402586,2003,WHI,KIA,SEDONA,"PASSENGER CAR, 4-DOOR",N,77093,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 3,12,NA,NA,NA,N,DRIVER,DRIVEN OFF SCENE,FAILED TO CONTROL SPEED,NA,NA,WEST,Y,0,0,0,0,1,0,0
14842449,2,MOTOR VEHICLE,N,N,TX,1FADP3N28EL340520,NA,GRY,FORD,FOCUS,"PASSENGER CAR, 4-DOOR",N,77080,1,LIABILITY INSURANCE POLICY,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 3,12,NA,NA,NA,N,DRIVER,DRIVEN OFF SCENE,NONE,NA,NA,WEST,Y,0,0,0,0,1,0,0
14842453,1,MOTOR VEHICLE,N,N,TX,2FMZA51665BA35566,2005,GRN,FORD,FREESTAR,VAN,N,75077,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,12,NA,NA,NA,N,,,FAILED TO CONTROL SPEED,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842453,2,MOTOR VEHICLE,N,N,TX,1N6BA07A36N560513,2006,RED,NISSAN,TITAN,PICKUP,N,76207,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,,,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
14842522,1,MOTOR VEHICLE,N,N,TX,1FTRX17W1XKA19996,1999,BLK,FORD,F150,PICKUP,N,77362,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 3,7,NA,NA,NA,N,S&B TOWING,"41526 S BRENDA LN MAGNOLIA, TX 77354",OTHER (EXPLAIN IN NARRATIVE),NA,NA,NORTHWEST,Y,0,0,0,1,0,0,0
14842522,2,MOTOR VEHICLE,N,N,TX,1G4HP54C3JH492778,1988,WHI,BUICK,LESABRE,"PASSENGER CAR, 4-DOOR",N,77362,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 4,12,NA,NA,NA,N,MAGNOLIA TOWING,"41902 FM 1774 MAGNOLIA, TX 77354",NONE,NA,NA,NORTHWEST,Y,0,1,0,0,0,1,0
14842529,1,MOTOR VEHICLE,N,N,TX,1FTNE24L25HA11663,2005,WHI,FORD,E SERIES,VAN,N,77040,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,11,NA,NA,NA,N,DRIVER,DRIVEN FROM SCENE,DISREGARD STOP AND GO SIGNAL,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14842529,2,MOTOR VEHICLE,N,N,TX,KNDPB3AC1G7820883,NA,GRY,KIA,SPORTAGE,SPORT UTILITY VEHICLE,N,77034,1,PROOF OF LIABILITY INSURANCE,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,10,NA,NA,NA,N,HP AUTO WRECKER,13523 CONKLIN LN,NONE,NA,NA,SOUTH,Y,0,0,0,4,0,0,0
14842539,1,MOTOR VEHICLE,N,N,TX,4JGAB54E02A366325,2002,TAN,MERCEDES-BENZ,M-CLASS,SPORT UTILITY VEHICLE,N,,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,DRIVER,DRIVEN AWAY,NA,NA,DRIVER INATTENTION,EAST,Y,0,0,0,1,0,0,0
14842539,2,MOTOR VEHICLE,N,N,TX,JTHBP5C25A5007009,NA,GRY,LEXUS,IS F,"PASSENGER CAR, 4-DOOR",N,,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,N,,,NA,NA,DRIVER INATTENTION,EAST,Y,0,0,0,1,0,0,0
14842539,3,MOTOR VEHICLE,N,N,TX,JTDBE32K920120327,2002,GRN,TOYOTA,CAMRY,"PASSENGER CAR, 4-DOOR",N,,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,N,OWNER,DRIVEN AWAY,NA,NA,DRIVER INATTENTION,EAST,N,0,0,0,1,0,0,0
14842539,4,MOTOR VEHICLE,N,N,TX,5J8TB3H34DL011774,NA,MAR,ACURA,RDX,SPORT UTILITY VEHICLE,N,,1,LIABILITY INSURANCE POLICY,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,OWNER,DRIVEN AWAY,NONE,NA,NA,EAST,N,0,0,0,1,0,0,0
14842543,1,MOTOR VEHICLE,N,N,TX,2G4WS52J231250965,2003,WHI,BUICK,CENTURY,"PASSENGER CAR, 4-DOOR",N,77414,1,LIABILITY INSURANCE POLICY,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,9,NA,NA,NA,Y,CITY LIMIT TOWING,5675 W TIDWELL HOUSTON TX 77018,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842543,2,MOTOR VEHICLE,N,N,TX,2A4RR8DG7BR759542,NA,GRY,CHRYSLER,TOWN & COUNTRY,VAN,N,77092,1,LIABILITY INSURANCE POLICY,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 4,11,NA,NA,NA,Y,CAR ZONE,"8210 PINEMONT HOUSTON, TX 77040",NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14842543,3,MOTOR VEHICLE,N,N,TX,JTHBH96S865028945,2006,GRY,LEXUS,GS 300,"PASSENGER CAR, 4-DOOR",N,77018,1,LIABILITY INSURANCE POLICY,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,8,NA,NA,NA,Y,CAR ZONE,"8210 PINEMONT HOUSTON, TX 77040",NONE,NA,NA,NORTH,N,0,0,0,1,0,0,0
14842543,4,MOTOR VEHICLE,N,N,TX,5NPET46C77H272208,2007,SIL,HYUNDAI,SONATA,"PASSENGER CAR, 4-DOOR",N,77091,1,LIABILITY INSURANCE POLICY,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,8,NA,NA,NA,Y,DRIVEN FROM SCENE BY DRIVER,,NONE,NA,NA,NORTH,N,0,0,0,1,0,0,0
14842583,1,MOTOR VEHICLE,N,N,TX,2G4WD582371249937,2007,WHI,BUICK,LACROSSE,"PASSENGER CAR, 4-DOOR",N,75901,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,1,NA,NA,NA,Y,,,UNDER INFLUENCE - ALCOHOL,FAILED TO DRIVE IN SINGLE LANE,NA,WEST,Y,0,0,0,1,0,0,0
14842592,1,MOTOR VEHICLE,N,N,TX,2B3KA43R97H873793,2007,SIL,DODGE,CHARGER,"PASSENGER CAR, 4-DOOR",N,77545,1,PROOF OF LIABILITY INSURANCE,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,N,DRIVEN FROM SCENE BY DRIVER,DRIVEN FROM SCENE,OTHER (EXPLAIN IN NARRATIVE),NA,NA,SOUTHEAST,Y,0,0,0,1,0,0,0
14842592,2,MOTOR VEHICLE,N,N,TX,2FZHAZAS52AK04582,2002,SIL,STERLING,UNKNOWN,TRUCK,N,77240,1,PROOF OF LIABILITY INSURANCE,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,N,DRIVEN FROM SCENE BY DRIVER,DRIVEN FROM SCENE,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842592,2,MOTOR VEHICLE,N,N,TX,2FZHAZAS52AK04582,2002,SIL,STERLING,UNKNOWN,TRUCK,N,77240,1,PROOF OF LIABILITY INSURANCE,RIGHT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,N,DRIVEN FROM SCENE BY DRIVER,DRIVEN FROM SCENE,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
14842595,1,MOTOR VEHICLE,N,N,TX,2G4WD582371249937,2007,WHI,BUICK,LACROSSE,"PASSENGER CAR, 4-DOOR",N,75901,1,PROOF OF LIABILITY INSURANCE,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,Y,WILLIAMS WRECKER SERVICE 936-632-3559,"2208-B EAST DENMAN AVENUE LUFKIN,TX.7590",UNDER INFLUENCE - ALCOHOL,FAILED TO DRIVE IN SINGLE LANE,NA,SOUTH,Y,0,0,0,1,0,0,0
14842595,2,MOTOR VEHICLE,N,N,TX,3N1CB51D66L575708,2006,WHI,NISSAN,SENTRA,"PASSENGER CAR, 4-DOOR",N,75969,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,11,NA,NA,NA,N,,,NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
14842602,1,MOTOR VEHICLE,N,N,TX,1GNFC13J17R320923,2007,BLK,CHEVROLET,TAHOE,SPORT UTILITY VEHICLE,N,75758,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,6,NA,NA,NA,N,HIWAY,HIWAY,FAILED TO YIELD ROW - STOP SIGN,NA,NA,EAST,Y,0,1,0,0,0,1,0
14842602,2,MOTOR VEHICLE,N,N,TX,5TFEM5F16BX033036,NA,GRY,TOYOTA,TUNDRA,PICKUP,N,75703,1,PROOF OF LIABILITY INSURANCE,RIGHT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 2,12,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,,HIWAY,CLASSIC TOYOTA,NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
14842619,1,MOTOR VEHICLE,N,N,TX,KM8JU3AG9FU064850,NA,RED,HYUNDAI,TUCSON,SPORT UTILITY VEHICLE,N,74117,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,6,NA,NA,NA,N,NOT TOWED,NOT TOWED,NONE,NA,NA,EAST,Y,0,0,0,2,0,0,0
14842619,2,MOTOR VEHICLE,N,N,TX,1N4AL11D45N411632,2005,GRN,NISSAN,ALTIMA,"PASSENGER CAR, 4-DOOR",N,75709,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,NOT TOWED,NOT TOWED,FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,0,0,1,0,0,0
14842649,1,MOTOR VEHICLE,N,N,TX,1GCHC23276F179341,2006,WHI,CHEVROLET,SILVERADO,PICKUP,N,79414,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,FAILED TO CONTROL SPEED,FAILED TO DRIVE IN SINGLE LANE,NA,WEST,Y,0,1,0,0,0,1,0
14842649,2,MOTOR VEHICLE,Y,N,TX,5NPEB4AC6CH329938,NA,SIL,HYUNDAI,SONATA,"PASSENGER CAR, 4-DOOR",N,79411,2,NA,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,6,NA,NA,NA,N,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,NONE,NA,NA,WEST,Y,0,0,0,0,0,0,0
14842650,1,MOTOR VEHICLE,N,N,TX,1B3HB48B47D586491,2007,WHI,DODGE,CALIBER,"PASSENGER CAR, 4-DOOR",N,79413,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,TOP DAMAGE ONLY,NO DAMAGE,NA,N,LUBBOCK WRECKER,LUBBOCK WRECKER  3209 SLATON HWY   806-7,UNSAFE SPEED,NA,HAD BEEN DRINKING,EAST,Y,0,0,1,0,0,1,0
